num_chars_from,uppercase_percentage_from,date,content_type,content_transfer_encoding,num_chars_message_id,label
30,0.0,2001-11-08 14:32:00,text/plain,quoted-printable,45,0
29,0.0,2001-11-08 19:57:59,text/plain,quoted-printable,44,0
19,0.0,2001-11-08 20:39:24,text/plain,7bit,45,0
20,0.0,2001-11-08 22:51:58,text/plain,7bit,44,0
22,0.0,2001-11-08 23:35:50,text/plain,7bit,45,0
25,0.0,2001-11-09 08:42:09,text/plain,7bit,44,0
25,0.0,2001-11-09 17:14:35,text/plain,7bit,45,0
20,0.0,2001-11-09 22:55:37,text/plain,7bit,45,0
22,0.0,2001-11-09 23:13:55,text/plain,7bit,44,0
22,0.0,2001-11-09 23:34:55,text/plain,7bit,43,0
21,0.0,2001-09-10 14:03:14,text/plain,7bit,45,0
22,0.0,2001-11-09 23:48:54,text/plain,7bit,43,0
54,0.0,2001-11-11 16:54:18,text/plain,quoted-printable,44,0
21,0.0,2001-09-10 16:03:25,text/plain,7bit,44,0
20,0.0,2001-11-13 17:16:44,text/plain,7bit,45,0
22,0.0,2001-11-14 00:15:18,text/plain,7bit,45,0
21,0.0,2001-09-10 16:12:00,text/plain,7bit,45,0
22,0.0,2001-11-15 03:26:42,text/plain,quoted-printable,45,0
26,0.0,2001-09-10 17:18:36,text/plain,7bit,45,0
19,0.0,2001-11-15 19:58:41,text/plain,7bit,45,0
24,0.0,2001-09-10 20:10:45,text/plain,7bit,44,0
21,0.0,2001-11-16 14:43:18,text/plain,7bit,44,0
26,0.0,2001-09-10 20:34:28,text/plain,7bit,45,0
19,0.0,2001-11-19 20:25:26,text/plain,7bit,45,0
18,0.0,2001-09-10 20:51:08,text/plain,7bit,45,0
24,0.0,2001-08-29 16:07:03,text/plain,7bit,44,0
23,0.0,2001-09-10 20:26:24,text/plain,7bit,45,0
28,0.0,2001-09-11 03:09:53,text/plain,quoted-printable,45,0
25,0.0,2001-11-25 23:15:46,text/plain,7bit,45,0
23,0.0,2001-11-26 23:25:44,text/plain,7bit,45,0
23,0.0,2001-11-26 23:36:42,text/plain,7bit,44,0
18,0.0,2001-09-11 10:56:28,text/plain,7bit,44,0
29,0.0,2001-11-28 02:47:00,text/plain,7bit,44,0
19,0.0,2001-09-11 13:57:00,text/plain,7bit,45,0
21,0.0,2001-09-11 15:57:19,text/plain,7bit,44,0
17,0.0,2001-09-11 16:16:41,text/plain,7bit,45,0
25,0.0,2001-09-11 17:25:51,text/plain,7bit,45,0
25,0.0,2001-09-11 17:52:43,text/plain,7bit,44,0
17,0.0,2001-09-11 17:56:02,text/plain,7bit,45,0
25,0.0,2001-09-11 17:59:31,text/plain,7bit,45,0
16,0.0,2001-08-29 17:22:52,text/plain,7bit,43,0
17,0.0,2001-09-11 18:13:46,text/plain,7bit,44,0
26,0.0,2001-09-11 18:20:04,text/plain,7bit,45,0
26,0.0,2001-09-11 18:36:04,text/plain,7bit,45,0
16,0.0,2001-09-11 19:47:43,text/plain,7bit,45,0
18,0.0,2001-09-11 21:02:50,text/plain,7bit,45,0
23,0.0,2001-09-11 21:12:07,text/plain,7bit,45,0
15,0.0,2001-09-12 09:15:49,text/plain,7bit,44,0
19,0.0,2001-09-12 12:59:06,text/plain,7bit,44,0
17,0.0,2001-09-12 13:12:48,text/plain,7bit,45,0
26,0.0,2001-08-29 18:32:43,text/plain,7bit,45,0
17,0.0,2001-09-12 13:51:07,text/plain,7bit,45,0
17,0.0,2001-09-12 18:38:16,text/plain,7bit,45,0
17,0.0,2001-09-12 20:03:47,text/plain,7bit,45,0
18,0.0,2001-09-12 21:07:05,text/plain,7bit,45,0
18,0.0,2001-09-12 21:16:36,text/plain,7bit,45,0
17,0.0,2001-09-13 06:33:44,text/plain,7bit,45,0
23,0.0,2001-09-13 13:30:23,text/plain,7bit,45,0
17,0.0,2001-09-13 14:40:24,text/plain,7bit,44,0
17,0.0,2001-09-13 14:53:37,text/plain,7bit,45,0
19,0.0,2001-09-13 15:48:18,text/plain,7bit,45,0
20,0.0,2001-08-29 19:15:11,text/plain,7bit,45,0
26,0.0,2001-09-13 18:47:03,text/plain,7bit,45,0
16,0.0,2001-09-13 19:03:04,text/plain,7bit,44,0
18,0.0,2001-09-13 21:06:18,text/plain,7bit,44,0
17,0.0,2001-09-13 21:45:52,text/plain,7bit,45,0
27,0.0,2001-09-13 23:21:20,text/plain,7bit,45,0
20,0.0,2001-09-14 00:29:06,text/plain,7bit,45,0
27,0.0,2001-09-14 00:56:16,text/plain,7bit,45,0
17,0.0,2001-09-14 03:08:51,text/plain,7bit,44,0
17,0.0,2001-09-14 03:27:31,text/plain,7bit,45,0
17,0.0,2001-09-14 03:23:30,text/plain,7bit,45,0
28,0.0,2001-08-29 21:08:15,text/plain,quoted-printable,44,0
17,0.0,2001-09-14 03:17:15,text/plain,7bit,45,0
16,0.0,2001-09-14 06:38:38,text/plain,7bit,44,0
19,0.0,2001-09-14 11:44:57,text/plain,7bit,44,0
26,0.0,2001-09-14 12:39:08,text/plain,7bit,45,0
23,0.0,2001-09-14 13:23:57,text/plain,7bit,45,0
20,0.0,2001-09-14 16:38:56,text/plain,7bit,45,0
20,0.0,2001-09-14 17:17:49,text/plain,7bit,45,0
26,0.0,2001-09-14 17:48:49,text/plain,7bit,45,0
26,0.0,2001-09-14 18:04:25,text/plain,7bit,45,0
26,0.0,2001-08-28 11:47:23,text/plain,7bit,45,0
20,0.0,2001-08-29 20:26:49,text/plain,7bit,44,0
14,0.0,2001-09-14 18:23:01,text/plain,7bit,44,0
19,0.0,2001-09-14 18:51:01,text/plain,7bit,44,0
18,0.0,2001-09-14 20:45:43,text/plain,7bit,45,0
17,0.0,2001-09-14 22:03:57,text/plain,7bit,45,0
22,0.0,2001-09-14 22:09:12,text/plain,7bit,45,0
20,0.0,2001-09-15 01:19:39,text/plain,7bit,44,0
20,0.0,2001-09-15 01:52:41,text/plain,7bit,44,0
23,0.0,2001-09-15 03:14:52,text/plain,7bit,45,0
18,0.0,2001-09-15 15:36:31,text/plain,7bit,43,0
22,0.0,2001-09-15 16:04:12,text/plain,7bit,44,0
38,0.0,2001-08-29 21:37:35,text/plain,7bit,45,0
19,0.0,2001-09-16 00:26:44,text/plain,quoted-printable,45,0
54,0.0,2001-09-15 16:54:47,text/plain,quoted-printable,44,0
16,0.0,2001-09-16 07:39:06,text/plain,7bit,45,0
22,0.0,2001-09-16 14:01:27,text/plain,7bit,45,0
18,0.0,2001-09-16 15:10:54,text/plain,7bit,44,0
22,0.0,2001-09-16 15:46:23,text/plain,7bit,45,0
28,0.0,2001-09-16 19:09:21,text/plain,quoted-printable,44,0
17,0.0,2001-09-17 01:58:43,text/plain,7bit,45,0
17,0.0,2001-09-17 02:00:06,text/plain,7bit,45,0
16,0.0,2001-09-17 02:02:57,text/plain,7bit,43,0
28,0.0,2001-08-29 21:46:30,text/plain,quoted-printable,45,0
19,0.0,2001-09-17 13:42:39,text/plain,7bit,45,0
19,0.0,2001-09-17 15:39:43,text/plain,7bit,45,0
17,0.0,2001-09-17 17:21:54,text/plain,7bit,45,0
20,0.0,2001-09-17 19:32:46,text/plain,7bit,44,0
18,0.0,2001-09-17 20:47:49,text/plain,7bit,45,0
28,0.0,2001-09-18 00:09:33,text/plain,7bit,44,0
18,0.0,2001-09-17 23:44:14,text/plain,7bit,43,0
20,0.0,2001-09-18 01:06:53,text/plain,7bit,45,0
17,0.0,2001-09-18 04:43:20,text/plain,7bit,44,0
26,0.0,2001-09-18 14:05:26,text/plain,7bit,44,0
27,0.0,2001-08-30 02:32:42,text/plain,7bit,45,0
25,0.0,2001-09-18 15:23:03,text/plain,7bit,45,0
16,0.0,2001-09-18 15:37:24,text/plain,7bit,44,0
26,0.0,2001-09-18 16:16:36,text/plain,7bit,44,0
17,0.0,2001-09-18 17:56:43,text/plain,7bit,45,0
17,0.0,2001-09-18 19:27:43,text/plain,7bit,45,0
24,0.0,2001-09-18 21:18:47,text/plain,7bit,45,0
25,0.0,2001-09-18 21:06:35,text/plain,7bit,44,0
28,0.0,2001-09-18 23:09:56,text/plain,quoted-printable,45,0
24,0.0,2001-09-18 23:24:38,text/plain,7bit,45,0
20,0.0,2001-09-19 13:36:06,text/plain,7bit,45,0
17,0.0,2001-08-30 04:05:08,text/plain,7bit,45,0
20,0.0,2001-09-19 15:25:57,text/plain,7bit,45,0
19,0.0,2001-09-19 17:47:50,text/plain,7bit,44,0
21,0.0,2001-09-19 17:21:10,text/plain,quoted-printable,45,0
16,0.0,2001-09-19 18:18:44,text/plain,7bit,44,0
22,0.0,2001-09-19 18:36:06,text/plain,7bit,44,0
32,0.0,2001-09-19 18:55:44,text/plain,7bit,44,0
20,0.0,2001-09-19 19:20:19,text/plain,7bit,44,0
20,0.0,2001-09-19 19:31:30,text/plain,7bit,45,0
24,0.0,2001-09-19 19:58:45,text/plain,7bit,45,0
18,0.0,2001-09-19 19:57:20,text/plain,7bit,44,0
18,0.0,2001-08-30 16:45:42,text/plain,7bit,45,0
16,0.0,2001-09-19 20:57:16,text/plain,7bit,45,0
20,0.0,2001-09-19 21:26:09,text/plain,7bit,45,0
20,0.0,2001-09-20 01:11:57,text/plain,7bit,45,0
20,0.0,2001-09-20 01:15:59,text/plain,7bit,44,0
20,0.0,2001-09-20 01:23:18,text/plain,7bit,45,0
21,0.0,2001-09-20 03:30:13,text/plain,7bit,44,0
27,0.0,2001-09-20 06:19:03,text/plain,quoted-printable,45,0
17,0.0,2001-09-20 11:08:42,text/plain,7bit,45,0
29,0.0,2001-09-20 12:20:25,text/plain,7bit,45,0
16,0.0,2001-09-20 13:34:29,text/plain,7bit,45,0
22,0.0,2001-08-30 17:05:04,text/plain,7bit,43,0
19,0.0,2001-09-20 14:44:34,text/plain,7bit,45,0
20,0.0,2001-09-20 14:54:19,text/plain,7bit,45,0
23,0.0,2001-09-20 15:03:57,text/plain,7bit,45,0
19,0.0,2001-09-20 15:14:21,text/plain,7bit,45,0
38,0.0,2001-09-20 17:33:04,text/plain,quoted-printable,45,0
16,0.0,2001-09-20 18:12:48,text/plain,7bit,45,0
20,0.0,2001-09-20 19:43:00,text/plain,7bit,44,0
18,0.0,2001-09-20 21:27:21,text/plain,7bit,44,0
20,0.0,2001-09-20 21:40:32,text/plain,7bit,45,0
24,0.0,2001-09-20 21:59:40,text/plain,7bit,45,0
19,0.0,2001-08-30 17:31:21,text/plain,7bit,44,0
24,0.0,2001-09-20 22:31:59,text/plain,7bit,45,0
18,0.0,2001-09-20 23:45:04,text/plain,7bit,45,0
28,0.0,2001-09-21 02:09:15,text/plain,7bit,45,0
19,0.0,2001-09-20 16:59:53,text/plain,7bit,45,0
28,0.0,2001-09-21 01:32:34,text/plain,quoted-printable,44,0
20,0.0,2001-09-21 03:25:01,text/plain,7bit,45,0
20,0.0,2001-09-21 03:36:53,text/plain,7bit,45,0
24,0.0,2001-09-21 13:45:37,text/plain,7bit,45,0
24,0.0,2001-09-21 14:30:51,text/plain,7bit,44,0
16,0.0,2001-09-21 14:40:49,text/plain,7bit,45,0
19,0.0,2001-08-30 19:44:59,text/plain,7bit,45,0
29,0.0,2001-09-21 15:07:36,text/plain,7bit,45,0
16,0.0,2001-09-21 15:38:42,text/plain,7bit,45,0
20,0.0,2001-09-21 15:57:17,text/plain,7bit,45,0
16,0.0,2001-09-21 17:15:38,text/plain,7bit,45,0
17,0.0,2001-09-21 17:23:55,text/plain,7bit,44,0
18,0.0,2001-09-21 18:55:34,text/plain,7bit,45,0
16,0.0,2001-09-21 19:19:14,text/plain,7bit,44,0
16,0.0,2001-09-21 19:20:31,text/plain,7bit,45,0
16,0.0,2001-09-21 19:28:29,text/plain,7bit,45,0
16,0.0,2001-09-21 19:39:17,text/plain,7bit,44,0
25,0.0,2001-08-31 01:42:58,text/plain,7bit,45,0
18,0.0,2001-09-21 20:35:59,text/plain,7bit,45,0
16,0.0,2001-09-21 20:32:14,text/plain,quoted-printable,44,0
20,0.0,2001-09-21 19:52:09,text/plain,7bit,45,0
16,0.0,2001-09-21 20:50:41,text/plain,7bit,44,0
26,0.0,2001-09-21 21:41:41,text/plain,7bit,45,0
20,0.0,2001-09-21 21:48:57,text/plain,7bit,45,0
26,0.0,2001-09-21 20:39:08,text/plain,7bit,45,0
26,0.0,2001-09-21 21:42:15,text/plain,7bit,45,0
17,0.0,2001-09-22 15:05:59,text/plain,quoted-printable,45,0
18,0.0,2001-09-22 15:10:44,text/plain,7bit,45,0
23,0.0,2001-08-28 14:44:27,text/plain,7bit,45,0
28,0.0,2001-08-31 01:46:58,text/plain,quoted-printable,45,0
20,0.0,2001-09-22 21:24:47,text/plain,7bit,44,0
23,0.0,2001-09-23 05:13:37,text/plain,7bit,44,0
18,0.0,2001-09-23 15:12:27,text/plain,7bit,44,0
17,0.0,2001-09-23 23:03:23,text/plain,7bit,45,0
17,0.0,2001-09-23 23:04:25,text/plain,7bit,45,0
17,0.0,2001-09-23 23:06:17,text/plain,7bit,45,0
17,0.0,2001-09-24 02:23:22,text/plain,7bit,45,0
17,0.0,2001-09-24 11:04:44,text/plain,7bit,45,0
38,0.0,2001-09-24 11:56:39,text/plain,7bit,45,0
26,0.0,2001-09-24 12:40:02,text/plain,7bit,44,0
17,0.0,2001-08-31 02:18:32,text/plain,7bit,45,0
27,0.0,2001-09-24 19:29:42,text/plain,7bit,45,0
17,0.0,2001-09-24 20:06:29,text/plain,7bit,45,0
17,0.0,2001-09-24 20:25:05,text/plain,quoted-printable,45,0
19,0.0,2001-09-24 20:39:44,text/plain,7bit,44,0
25,0.0,2001-09-24 20:58:15,text/plain,7bit,45,0
25,0.0,2001-09-24 21:07:23,text/plain,7bit,44,0
23,0.0,2001-09-24 21:35:38,text/plain,7bit,45,0
17,0.0,2001-09-24 22:50:44,text/plain,7bit,45,0
23,0.0,2001-09-24 23:56:33,text/plain,7bit,45,0
16,0.0,2001-09-25 02:08:50,text/plain,7bit,45,0
17,0.0,2001-08-31 02:23:51,text/plain,7bit,43,0
17,0.0,2001-09-25 02:52:43,text/plain,7bit,45,0
14,0.0,2001-09-25 05:13:24,text/plain,7bit,45,0
16,0.0,2001-09-25 05:30:38,text/plain,7bit,44,0
17,0.0,2001-09-25 13:50:00,text/plain,7bit,44,0
17,0.0,2001-09-25 14:20:47,text/plain,7bit,45,0
26,0.0,2001-09-25 15:11:28,text/plain,7bit,45,0
16,0.0,2001-09-25 17:54:18,text/plain,7bit,45,0
26,0.0,2001-09-25 18:27:46,text/plain,7bit,44,0
16,0.0,2001-09-25 19:28:05,text/plain,7bit,45,0
18,0.0,2001-09-25 20:36:51,text/plain,7bit,44,0
17,0.0,2001-08-31 02:25:51,text/plain,7bit,45,0
16,0.0,2001-09-25 21:10:38,text/plain,7bit,45,0
17,0.0,2001-09-25 22:04:00,text/plain,7bit,45,0
19,0.0,2001-09-25 23:31:46,text/plain,7bit,45,0
28,0.0,2001-09-25 23:54:10,text/plain,quoted-printable,44,0
28,0.0,2001-09-26 02:09:02,text/plain,7bit,45,0
24,0.0,2001-09-25 21:02:42,text/plain,7bit,45,0
17,0.0,2001-09-26 05:38:07,text/plain,7bit,44,0
23,0.0,2001-09-26 12:41:05,text/plain,7bit,45,0
19,0.0,2001-09-26 13:08:01,text/plain,7bit,44,0
21,0.0,2001-09-26 14:58:15,text/plain,7bit,45,0
17,0.0,2001-08-31 02:26:32,text/plain,7bit,45,0
20,0.0,2001-09-26 14:57:37,text/plain,7bit,45,0
19,0.0,2001-09-26 14:59:09,text/plain,7bit,45,0
19,0.0,2001-09-26 15:27:00,text/plain,7bit,44,0
16,0.0,2001-09-26 15:28:53,text/plain,7bit,45,0
16,0.0,2001-09-26 15:30:08,text/plain,7bit,44,0
16,0.0,2001-09-26 15:31:34,text/plain,7bit,45,0
20,0.0,2001-09-26 15:48:01,text/plain,7bit,44,0
38,0.0,2001-09-26 18:40:58,text/plain,7bit,45,0
18,0.0,2001-09-26 18:42:33,text/plain,7bit,44,0
20,0.0,2001-09-26 19:11:08,text/plain,7bit,45,0
26,0.0,2001-08-31 13:57:20,text/plain,7bit,44,0
17,0.0,2001-09-27 00:55:33,text/plain,7bit,45,0
17,0.0,2001-09-27 01:29:55,text/plain,7bit,45,0
20,0.0,2001-09-27 13:15:32,text/plain,7bit,45,0
20,0.0,2001-09-27 15:32:42,text/plain,7bit,44,0
21,0.0,2001-09-27 15:33:31,text/plain,7bit,45,0
17,0.0,2001-09-27 19:43:46,text/plain,7bit,45,0
18,0.0,2001-09-27 20:46:47,text/plain,7bit,45,0
27,0.0,2001-09-27 21:03:14,text/plain,7bit,45,0
26,0.0,2001-09-27 21:18:04,text/plain,7bit,45,0
17,0.0,2001-09-27 22:02:58,text/plain,7bit,45,0
21,0.0,2001-08-31 14:54:10,text/plain,7bit,45,0
16,0.0,2001-09-27 23:13:25,text/plain,7bit,45,0
17,0.0,2001-09-28 00:53:03,text/plain,7bit,43,0
17,0.0,2001-09-28 02:09:18,text/plain,7bit,44,0
17,0.0,2001-09-28 02:18:30,text/plain,7bit,45,0
28,0.0,2001-09-28 03:09:28,text/plain,7bit,45,0
18,0.0,2001-09-28 02:28:17,text/plain,7bit,44,0
13,0.0,2001-09-28 02:20:05,text/plain,7bit,45,0
19,0.0,2001-08-31 15:00:19,text/plain,7bit,45,0
17,0.0,2001-09-28 02:34:13,text/plain,7bit,45,0
17,0.0,2001-09-28 02:18:56,text/plain,7bit,45,0
17,0.0,2001-09-28 02:35:24,text/plain,7bit,45,0
17,0.0,2001-09-28 04:44:23,text/plain,7bit,45,0
16,0.0,2001-09-28 05:00:57,text/plain,7bit,45,0
16,0.0,2001-09-28 05:18:12,text/plain,7bit,45,0
19,0.0,2001-09-28 17:20:11,text/plain,7bit,44,0
17,0.0,2001-09-28 17:52:08,text/plain,7bit,45,0
16,0.0,2001-09-28 18:14:10,text/plain,7bit,45,0
20,0.0,2001-09-28 18:53:15,text/plain,7bit,44,0
26,0.0,2001-08-31 16:49:42,text/plain,7bit,45,0
17,0.0,2001-09-28 20:35:07,text/plain,7bit,45,0
17,0.0,2001-09-28 21:39:31,text/plain,7bit,43,0
17,0.0,2001-09-28 21:52:49,text/plain,7bit,45,0
16,0.0,2001-09-28 21:10:27,text/plain,7bit,44,0
19,0.0,2001-09-28 21:36:44,text/plain,7bit,44,0
20,0.0,2001-09-28 22:59:01,text/plain,7bit,44,0
17,0.0,2001-09-29 15:13:30,text/plain,7bit,45,0
54,0.0,2001-09-29 20:48:28,text/plain,quoted-printable,44,0
17,0.0,2001-09-30 16:11:15,text/plain,7bit,45,0
20,0.0,2001-10-01 03:15:23,text/plain,7bit,45,0
19,0.0,2001-08-31 18:07:19,text/plain,7bit,45,0
20,0.0,2001-10-01 04:23:36,text/plain,7bit,45,0
26,0.0,2001-10-01 12:03:04,text/plain,7bit,45,0
19,0.0,2001-10-01 14:09:21,text/plain,7bit,45,0
19,0.0,2001-10-01 14:44:30,text/plain,7bit,45,0
21,0.0,2001-10-01 15:01:15,text/plain,7bit,45,0
17,0.0,2001-10-01 15:04:50,text/plain,7bit,45,0
17,0.0,2001-10-01 15:14:10,text/plain,7bit,45,0
19,0.0,2001-10-01 16:02:19,text/plain,7bit,44,0
18,0.0,2001-10-01 19:14:32,text/plain,7bit,45,0
22,0.0,2001-10-01 20:00:58,text/plain,7bit,45,0
17,0.0,2001-08-28 18:06:07,text/plain,7bit,45,0
17,0.0,2001-08-31 18:33:40,text/plain,7bit,44,0
20,0.0,2001-10-01 20:27:33,text/plain,7bit,45,0
20,0.0,2001-10-01 20:29:42,text/plain,7bit,44,0
23,0.0,2001-10-01 21:57:08,text/plain,7bit,44,0
23,0.0,2001-10-02 02:51:36,text/plain,7bit,45,0
23,0.0,2001-10-02 15:30:15,text/plain,7bit,43,0
24,0.0,2001-10-02 15:58:34,text/plain,7bit,44,0
18,0.0,2001-10-02 19:03:52,text/plain,7bit,44,0
18,0.0,2001-10-02 20:31:06,text/plain,7bit,45,0
20,0.0,2001-10-02 21:24:19,text/plain,7bit,45,0
26,0.0,2001-10-02 22:22:55,text/plain,7bit,44,0
26,0.0,2001-08-31 20:20:11,text/plain,7bit,45,0
20,0.0,2001-10-03 04:02:52,text/plain,7bit,45,0
26,0.0,2001-10-03 13:46:47,text/plain,7bit,44,0
11,0.0,2001-10-03 16:23:21,text/plain,7bit,45,0
20,0.0,2001-10-03 17:04:46,text/plain,7bit,44,0
26,0.0,2001-10-03 20:18:17,text/plain,7bit,45,0
23,0.0,2001-10-03 20:44:05,text/plain,7bit,45,0
18,0.0,2001-10-03 20:54:16,text/plain,7bit,45,0
24,0.0,2001-10-03 23:40:11,text/plain,7bit,44,0
16,0.0,2001-10-04 01:31:26,text/plain,7bit,45,0
20,0.0,2001-08-31 20:18:41,text/plain,7bit,44,0
20,0.0,2001-10-04 02:06:37,text/plain,7bit,45,0
20,0.0,2001-10-04 03:06:36,text/plain,7bit,45,0
27,0.0,2001-10-04 04:35:43,text/plain,7bit,45,0
21,0.0,2001-10-04 14:47:56,text/plain,7bit,45,0
30,0.0,2001-10-04 15:25:15,text/plain,7bit,45,0
29,0.0,2001-10-04 17:18:27,text/plain,7bit,44,0
21,0.0,2001-10-04 17:16:34,text/plain,7bit,45,0
17,0.0,2001-10-04 20:01:46,text/plain,7bit,45,0
28,0.0,2001-10-04 21:10:39,text/plain,quoted-printable,45,0
16,0.0,2001-10-04 20:55:32,text/plain,7bit,45,0
25,0.0,2001-08-31 20:25:37,text/plain,7bit,45,0
18,0.0,2001-10-04 20:59:00,text/plain,7bit,45,0
17,0.0,2001-10-05 05:02:55,text/plain,7bit,45,0
17,0.0,2001-10-05 05:07:54,text/plain,7bit,44,0
17,0.0,2001-10-05 07:17:08,text/plain,7bit,45,0
29,0.0,2001-10-05 11:36:52,text/plain,7bit,45,0
19,0.0,2001-10-05 12:22:23,text/plain,7bit,43,0
20,0.0,2001-10-05 14:11:28,text/plain,7bit,44,0
19,0.0,2001-10-05 14:50:58,text/plain,7bit,45,0
18,0.0,2001-08-31 20:46:08,text/plain,7bit,45,0
19,0.0,2001-10-05 16:32:07,text/plain,7bit,43,0
17,0.0,2001-10-05 17:14:18,text/plain,7bit,45,0
26,0.0,2001-10-05 18:16:25,text/plain,7bit,45,0
19,0.0,2001-10-05 19:26:25,text/plain,7bit,45,0
26,0.0,2001-10-05 20:00:34,text/plain,7bit,45,0
18,0.0,2001-10-05 20:08:03,text/plain,7bit,45,0
17,0.0,2001-10-05 20:09:08,text/plain,7bit,45,0
26,0.0,2001-10-05 21:20:49,text/plain,7bit,44,0
26,0.0,2001-10-05 23:07:05,text/plain,7bit,45,0
28,0.0,2001-10-06 03:10:28,text/plain,quoted-printable,45,0
24,0.0,2001-08-31 21:01:53,text/plain,7bit,45,0
18,0.0,2001-10-06 15:09:18,text/plain,7bit,44,0
21,0.0,2001-10-06 17:27:54,text/plain,7bit,44,0
18,0.0,2001-10-07 15:53:26,text/plain,7bit,43,0
20,0.0,2001-10-08 03:21:42,text/plain,7bit,44,0
18,0.0,2001-10-08 12:18:39,text/plain,7bit,45,0
19,0.0,2001-10-08 13:46:00,text/plain,7bit,45,0
18,0.0,2001-10-08 15:09:38,text/plain,7bit,45,0
19,0.0,2001-10-08 16:45:12,text/plain,7bit,44,0
26,0.0,2001-08-31 21:42:17,text/plain,7bit,45,0
17,0.0,2001-10-08 22:19:15,text/plain,7bit,45,0
20,0.0,2001-10-09 03:00:48,text/plain,7bit,45,0
17,0.0,2001-10-09 08:25:07,text/plain,7bit,44,0
38,0.0,2001-10-09 11:57:05,text/plain,7bit,45,0
26,0.0,2001-10-09 12:37:09,text/plain,7bit,44,0
26,0.0,2001-10-09 18:16:50,text/plain,7bit,45,0
17,0.0,2001-10-09 18:33:45,text/plain,7bit,44,0
30,0.0,2001-10-09 18:07:00,text/plain,quoted-printable,45,0
22,0.0,2001-10-09 20:02:34,text/plain,7bit,44,0
18,0.0,2001-10-09 20:36:30,text/plain,7bit,44,0
17,0.0,2001-08-31 21:46:16,text/plain,7bit,45,0
25,0.0,2001-10-10 03:12:52,text/plain,7bit,45,0
20,0.0,2001-10-10 04:03:50,text/plain,quoted-printable,45,0
22,0.0,2001-10-10 04:29:19,text/plain,7bit,45,0
28,0.0,2001-10-10 07:10:51,text/plain,quoted-printable,45,0
17,0.0,2001-10-10 12:04:47,text/plain,7bit,45,0
26,0.0,2001-10-10 12:25:18,text/plain,7bit,44,0
26,0.0,2001-10-10 12:40:00,text/plain,7bit,44,0
21,0.0,2001-10-10 15:42:46,text/plain,7bit,45,0
17,0.0,2001-10-10 17:05:26,text/plain,7bit,44,0
16,0.0,2001-10-10 19:32:54,text/plain,7bit,44,0
28,0.0,2001-09-01 06:09:54,text/plain,quoted-printable,44,0
26,0.0,2001-10-10 20:15:37,text/plain,7bit,45,0
18,0.0,2001-10-10 20:51:53,text/plain,7bit,45,0
20,0.0,2001-10-10 21:35:22,text/plain,7bit,44,0
20,0.0,2001-10-11 03:53:38,text/plain,7bit,44,0
20,0.0,2001-10-11 03:56:21,text/plain,7bit,45,0
20,0.0,2001-10-11 12:14:29,text/plain,quoted-printable,45,0
17,0.0,2001-10-11 15:09:55,text/plain,7bit,44,0
26,0.0,2001-10-11 15:25:53,text/plain,7bit,45,0
18,0.0,2001-10-11 17:19:39,text/plain,7bit,44,0
19,0.0,2001-10-11 19:01:59,text/plain,7bit,45,0
17,0.0,2001-09-01 11:48:15,text/plain,7bit,45,0
18,0.0,2001-10-11 20:41:00,text/plain,7bit,45,0
17,0.0,2001-10-11 21:19:11,text/plain,7bit,44,0
20,0.0,2001-10-11 21:40:35,text/plain,7bit,45,0
23,0.0,2001-10-11 22:48:58,text/plain,7bit,44,0
28,0.0,2001-10-12 04:10:35,text/plain,7bit,45,0
19,0.0,2001-10-12 12:21:17,text/plain,7bit,43,0
26,0.0,2001-10-12 12:27:00,text/plain,7bit,45,0
26,0.0,2001-10-12 12:38:11,text/plain,7bit,44,0
18,0.0,2001-10-12 18:19:44,text/plain,7bit,45,0
26,0.0,2001-10-12 18:37:27,text/plain,7bit,44,0
26,0.0,2001-08-28 21:18:10,text/plain,7bit,45,0
18,0.0,2001-09-01 16:05:39,text/plain,7bit,45,0
17,0.0,2001-10-12 19:22:55,text/plain,7bit,45,0
19,0.0,2001-10-12 19:44:40,text/plain,7bit,45,0
20,0.0,2001-10-12 21:19:20,text/plain,7bit,45,0
27,0.0,2001-10-13 06:56:54,text/plain,7bit,45,0
17,0.0,2001-10-13 15:11:05,text/plain,7bit,45,0
17,0.0,2001-10-14 15:08:49,text/plain,7bit,44,0
25,0.0,2001-10-14 20:26:24,text/plain,7bit,45,0
30,0.0,2001-10-14 18:05:00,text/plain,quoted-printable,45,0
20,0.0,2001-10-15 04:59:23,text/plain,7bit,45,0
20,0.0,2001-10-15 05:04:29,text/plain,7bit,43,0
54,0.0,2001-09-02 02:17:00,text/plain,quoted-printable,45,0
26,0.0,2001-10-15 12:19:48,text/plain,7bit,44,0
26,0.0,2001-10-15 12:56:22,text/plain,7bit,44,0
30,0.0,2001-10-15 15:05:39,text/plain,7bit,45,0
20,0.0,2001-10-15 15:58:10,text/plain,7bit,45,0
19,0.0,2001-10-15 17:42:34,text/plain,7bit,43,0
19,0.0,2001-10-15 19:22:20,text/plain,7bit,45,0
17,0.0,2001-10-15 20:28:41,text/plain,7bit,44,0
18,0.0,2001-10-15 20:40:27,text/plain,7bit,45,0
17,0.0,2001-10-15 22:11:13,text/plain,7bit,45,0
20,0.0,2001-10-16 01:23:43,text/plain,7bit,44,0
18,0.0,2001-09-02 16:01:58,text/plain,7bit,44,0
30,0.0,2001-10-16 02:15:23,text/plain,7bit,45,0
25,0.0,2001-10-16 09:53:08,text/plain,7bit,45,0
